hash,path,group_size
fa5b6828233267b9,data\train\surprise\9949.jpg,2
fa5e6ab69d381822,data\train\surprise\13737.jpg,2
fa5e6ab69d381822,data\train\surprise\5597.jpg,2
fa811d923d3839b3,data\train\fear\2572.jpg,2
fa811d923d3839b3,data\train\fear\2915.jpg,2
faa15ff688600dd2,data\train\surprise\13667.jpg,2
faa15ff688600dd2,data\train\surprise\6118.jpg,2
faa545a2756865a3,data\train\fear\10442.jpg,2
faa545a2756865a3,data\train\sad\7885.jpg,2
face6a19a1e55426,data\train\neutral\15830.jpg,2
face6a19a1e55426,data\train\neutral\34183.jpg,2
fb696aa214b458e3,data\train\surprise\27852.jpg,2
fb696aa214b458e3,data\train\surprise\31405.jpg,2
fbea07fd409f9080,data\train\angry\14773.jpg,2
fbea07fd409f9080,data\train\angry\15805.jpg,2
fc1e1fd1d0287097,data\train\sad\2237.jpg,2
fc1e1fd1d0287097,data\train\sad\27547.jpg,2
fc2f5292e1786689,data\train\happy\19208.jpg,2
fc2f5292e1786689,data\train\happy\26080.jpg,2
fc4a6330cf3c2d1c,data\train\fear\13807.jpg,2
fc4a6330cf3c2d1c,data\train\fear\30524.jpg,2
fc4b63358c319d92,data\train\fear\14723.jpg,2
fc4b63358c319d92,data\train\fear\25464.jpg,2
fc7a7462a9637124,data\train\surprise\14341.jpg,2
fc7a7462a9637124,data\train\surprise\30790.jpg,2
fc9e67d2902c0b66,data\train\happy\19045.jpg,2
fc9e67d2902c0b66,data\train\happy\7329.jpg,2
fc9f4896a36868d4,data\train\neutral\31073.jpg,2
fc9f4896a36868d4,data\train\neutral\34915.jpg,2
fcd363419c35c8c3,data\train\sad\10487.jpg,2
fcd363419c35c8c3,data\train\sad\29188.jpg,2
fcdc03b59a21ba86,data\train\disgust\18374.jpg,2
fcdc03b59a21ba86,data\train\disgust\32923.jpg,2
fcde0380bf297885,data\train\disgust\15050.jpg,2
fcde0380bf297885,data\train\disgust\27881.jpg,2
fd15c3928a3c68e5,data\train\disgust\23698.jpg,2
fd15c3928a3c68e5,data\train\disgust\35786.jpg,2
fd17c3928a3868c7,data\train\disgust\17719.jpg,2
fd17c3928a3868c7,data\train\disgust\22630.jpg,2
fd1f62988d6a4e14,data\train\fear\2408.jpg,2
fd1f62988d6a4e14,data\train\fear\29777.jpg,2
fd57b6d6062854e0,data\train\fear\34485.jpg,2
fd57b6d6062854e0,data\train\fear\4403.jpg,2
fe0b6aaa353c9924,data\train\surprise\10672.jpg,2
fe0b6aaa353c9924,data\train\surprise\22975.jpg,2
fe0f2b702b7d2482,data\train\happy\13229.jpg,2
fe0f2b702b7d2482,data\train\happy\3426.jpg,2
fe1f22e8c22d5998,data\train\angry\19835.jpg,2
fe1f22e8c22d5998,data\train\angry\7187.jpg,2
fe5717ca0a68290f,data\train\surprise\23899.jpg,2
fe5717ca0a68290f,data\train\surprise\8297.jpg,2
fe5d169291787832,data\train\surprise\29274.jpg,2
fe5d169291787832,data\train\surprise\32031.jpg,2
fe6e21702a7323c9,data\train\surprise\1145.jpg,2
fe6e21702a7323c9,data\train\surprise\909.jpg,2
fe9af0a3a2686931,data\train\surprise\3961.jpg,2
fe9af0a3a2686931,data\train\surprise\443.jpg,2
fe9bae879a3c0860,data\train\fear\13270.jpg,2
fe9bae879a3c0860,data\train\fear\34213.jpg,2
fec8d7d0c0ac3e90,data\train\happy\25620.jpg,2
fec8d7d0c0ac3e90,data\train\happy\5172.jpg,2
fed53a86c86928b1,data\train\surprise\15065.jpg,2
fed53a86c86928b1,data\train\surprise\30387.jpg,2
fed5e8a2412878d6,data\train\fear\18390.jpg,2
fed5e8a2412878d6,data\train\fear\26718.jpg,2
fedde896c1287094,data\train\fear\23035.jpg,2
fedde896c1287094,data\train\fear\3214.jpg,2
ff1b22343c3cc863,data\train\surprise\24958.jpg,2
ff1b22343c3cc863,data\train\surprise\32212.jpg,2
ff283c873013f1cc,data\train\fear\6910.jpg,2
ff283c873013f1cc,data\train\fear\7868.jpg,2
ff5de87468583046,data\train\sad\19506.jpg,2
ff5de87468583046,data\train\sad\26546.jpg,2
ff5e6882a26a6a29,data\train\surprise\1157.jpg,2
ff5e6882a26a6a29,data\train\surprise\17586.jpg,2
ff5e6a6a28293921,data\train\angry\19289.jpg,2
ff5e6a6a28293921,data\train\angry\29108.jpg,2
ff5f430a19282c6e,data\train\surprise\14651.jpg,2
ff5f430a19282c6e,data\train\surprise\24406.jpg,2
ff5f789685c09822,data\train\surprise\11119.jpg,2
ff5f789685c09822,data\train\surprise\5393.jpg,2
ff67f01933323118,data\train\surprise\1224.jpg,2
ff67f01933323118,data\train\surprise\3232.jpg,2
ff7d2062e16948e2,data\train\surprise\24328.jpg,2
ff7d2062e16948e2,data\train\surprise\25198.jpg,2
ff81ff82fa2e0022,data\train\surprise\20211.jpg,2
ff81ff82fa2e0022,data\train\surprise\27206.jpg,2
ffff0302f0202bd4,data\train\angry\12666.jpg,2
ffff0302f0202bd4,data\train\angry\35093.jpg,2
